filename,mean,std,median,min,max,q25,q75,iqr,sem,rms,sum,abs_mean,cv,peak_to_valley
GRA SID4 22h15m18s523ms_GradX.csv,3.3681249999744976e-06,0.5995523858585998,0.0,-7.9129,4.3451,-0.232125,0.164,0.396125,0.0014988809646464996,0.5995505122639272,0.5388999999959196,0.378267243125,178007.70691569717,12.258
GRA SID4 22h15m18s728ms_GradX.csv,-3.858500000001186e-05,0.5972404280310847,0.0,-10.3157,3.8528,-0.2298,0.165125,0.39492499999999997,0.0014931010700777118,0.5972385628982358,-6.173600000001898,0.37718956875000004,15478.564534205947,14.1685
GRA SID4 22h15m18s932ms_GradX.csv,-2.2717499999998835e-05,0.594744046641008,0.0,-11.1874,3.8205,-0.2302,0.166,0.3962,0.00148686011660252,0.5947421884968309,-3.6347999999998137,0.37651675125,26179.994297834015,15.0079
GRA SID4 22h15m19s132ms_GradX.csv,-1.0481250000020736e-05,0.5952150274535868,0.0,-7.1294,3.5995,-0.2299,0.1679,0.3978,0.001488037568633967,0.5952131674960031,-1.6770000000033178,0.37733415249999996,56788.54818498376,10.7289
GRA SID4 22h15m19s333ms_GradX.csv,-1.2345624999989013e-05,0.601880716510966,0.0,-8.8259,4.3841,-0.2316,0.170025,0.401625,0.001504701791277415,0.6018788357574035,-1.9752999999982421,0.38164062937500004,48752.547380870084,13.21
GRA SID4 22h15m19s531ms_GradX.csv,-3.6943750000091315e-06,0.5956922784161341,0.0,-14.6586,4.5441,-0.2276,0.166,0.3936,0.0014892306960403354,0.5956904168863114,-0.591100000001461,0.375937204375,161243.00244876585,19.2027
GRA SID4 22h15m19s723ms_GradX.csv,-5.7767499999999924e-05,0.6026035383751026,0.0,-17.551,3.7355,-0.2332,0.1685,0.4017,0.0015065088459377566,0.6026016580050001,-9.242799999999988,0.38008748249999996,10431.532054244537,21.286499999999997
GRA SID4 22h15m19s925ms_GradX.csv,1.150187499997628e-05,0.5972118856819134,0.0,-17.2536,3.9884,-0.229625,0.165925,0.39554999999999996,0.0014930297142047835,0.597210019502614,1.8402999999962049,0.37656956937499997,51922.99809901837,21.241999999999997
GRA SID4 22h15m20s132ms_GradX.csv,-8.132499999987886e-06,0.5972933325644063,0.0,-10.3083,3.6189,-0.229625,0.1689,0.398525,0.0014932333314110159,0.5972914660751901,-1.3011999999980617,0.37838229125,73445.22091854598,13.9272
GRA SID4 22h15m20s333ms_GradX.csv,-2.25743749999765e-05,0.6001316333844549,0.0,-9.1681,3.7701,-0.2363,0.1687,0.405,0.0015003290834611372,0.600129758394747,-3.61189999999624,0.38097214437500004,26584.63885713074,12.9382
