filename,mean,std,median,min,max,q25,q75,iqr,sem,rms,sum,abs_mean,cv,peak_to_valley
GRA SID4 22h15m27s934ms_GradY.csv,-6.421249999993961e-06,0.5187392440300937,0.0,-5.6639,15.6022,-0.184825,0.150125,0.33494999999999997,0.0012968481100752343,0.5187376230071663,-1.0273999999990338,0.3228845875,80784.76359677913,21.2661
GRA SID4 22h15m28s124ms_GradY.csv,2.217812499999354e-05,0.5150218502359702,0.0,-6.1929,12.101,-0.1848,0.1471,0.3319,0.0012875546255899256,0.5150202412676976,3.548499999998967,0.32187578562499997,23222.06349788617,18.2939
GRA SID4 22h15m28s325ms_GradY.csv,4.969624999999951e-05,0.5191919699706875,0.0,-5.6007,14.7531,-0.1872,0.1456,0.3328,0.0012979799249267189,0.5191903498716776,7.951399999999921,0.3232117025,10447.306577928637,20.3538
GRA SID4 22h15m28s527ms_GradY.csv,6.744874999999979e-05,0.5228364634231606,0.0,-6.8319,13.4774,-0.1851,0.1482,0.3333,0.0013070911585579014,0.522834833907301,10.791799999999967,0.32444851625,7751.610751445379,20.3093
GRA SID4 22h15m28s734ms_GradY.csv,7.920687499999985e-05,0.5195485106131106,0.0,-5.6539,13.831,-0.1886,0.1439,0.3325,0.0012988712765327765,0.5195468930591709,12.673099999999977,0.32345110312500003,6559.386468077741,19.4849
GRA SID4 22h15m28s933ms_GradY.csv,3.718375000000265e-05,0.5168446074870284,0.0,-5.8535,12.1481,-0.1887,0.1468,0.3355,0.0012921115187175712,0.5168429936826802,5.9494000000004235,0.32263668749999996,13899.743667253784,18.0016
GRA SID4 22h15m29s134ms_GradY.csv,4.778062499999578e-05,0.5223527867621277,0.0,-5.8035,13.8403,-0.189425,0.1465,0.33592500000000003,0.0013058819669053193,0.5223511565924186,7.644899999999325,0.32461143312499996,10932.313585890939,19.6438
GRA SID4 22h15m29s324ms_GradY.csv,4.721437500000434e-05,0.5241636977637598,0.0,-5.8503,13.234,-0.1912,0.144125,0.335325,0.0013104092444093996,0.5241620618760837,7.554300000000694,0.325392291875,11101.781748925616,19.0843
GRA SID4 22h15m29s524ms_GradY.csv,1.68237500000032e-05,0.5226629742216683,0.0,-5.6699,11.1294,-0.1902,0.1471,0.33730000000000004,0.0013066574355541708,0.5226613411680885,2.6918000000005122,0.32588248375,31066.970393318876,16.799300000000002
GRA SID4 22h15m29s729ms_GradY.csv,3.311749999999733e-05,0.5200931847801281,0.0,-5.9238,13.9698,-0.1933,0.1419,0.3352,0.0013002329619503203,0.520091560540786,5.298799999999574,0.3236879475,15704.481590569589,19.8936
